name,value,category
getTraits,ReflectionClass,dynamic_method
getTraitNames,ReflectionClass,dynamic_method
getTraitAliases,ReflectionClass,dynamic_method
isTrait,ReflectionClass,dynamic_method
isEnum,ReflectionClass,dynamic_method
isAbstract,ReflectionClass,dynamic_method
isFinal,ReflectionClass,dynamic_method
isReadOnly,ReflectionClass,dynamic_method
getModifiers,ReflectionClass,dynamic_method
isInstance,ReflectionClass,dynamic_method
newInstance,ReflectionClass,dynamic_method
newInstanceWithoutConstructor,ReflectionClass,dynamic_method
newInstanceArgs,ReflectionClass,dynamic_method
newLazyGhost,ReflectionClass,dynamic_method
newLazyProxy,ReflectionClass,dynamic_method
resetAsLazyGhost,ReflectionClass,dynamic_method
resetAsLazyProxy,ReflectionClass,dynamic_method
initializeLazyObject,ReflectionClass,dynamic_method
isUninitializedLazyObject,ReflectionClass,dynamic_method
markLazyObjectAsInitialized,ReflectionClass,dynamic_method
getLazyInitializer,ReflectionClass,dynamic_method
getParentClass,ReflectionClass,dynamic_method
isSubclassOf,ReflectionClass,dynamic_method
getStaticProperties,ReflectionClass,dynamic_method
getStaticPropertyValue,ReflectionClass,dynamic_method
setStaticPropertyValue,ReflectionClass,dynamic_method
getDefaultProperties,ReflectionClass,dynamic_method
isIterable,ReflectionClass,dynamic_method
isIterateable,ReflectionClass,dynamic_method
implementsInterface,ReflectionClass,dynamic_method
getExtension,ReflectionClass,dynamic_method
getExtensionName,ReflectionClass,dynamic_method
inNamespace,ReflectionClass,dynamic_method
getNamespaceName,ReflectionClass,dynamic_method
getShortName,ReflectionClass,dynamic_method
getAttributes,ReflectionClass,dynamic_method
ReflectionObject,,class
__construct,ReflectionObject,dynamic_method
getName,ReflectionObject,dynamic_method
isInternal,ReflectionObject,dynamic_method
isUserDefined,ReflectionObject,dynamic_method
isAnonymous,ReflectionObject,dynamic_method
isInstantiable,ReflectionObject,dynamic_method
isCloneable,ReflectionObject,dynamic_method
getFileName,ReflectionObject,dynamic_method
getStartLine,ReflectionObject,dynamic_method
getEndLine,ReflectionObject,dynamic_method
getDocComment,ReflectionObject,dynamic_method
getConstructor,ReflectionObject,dynamic_method
hasMethod,ReflectionObject,dynamic_method
getMethod,ReflectionObject,dynamic_method
getMethods,ReflectionObject,dynamic_method
hasProperty,ReflectionObject,dynamic_method
getProperty,ReflectionObject,dynamic_method
getProperties,ReflectionObject,dynamic_method
hasConstant,ReflectionObject,dynamic_method
getConstants,ReflectionObject,dynamic_method
getReflectionConstants,ReflectionObject,dynamic_method
getConstant,ReflectionObject,dynamic_method
getReflectionConstant,ReflectionObject,dynamic_method
getInterfaces,ReflectionObject,dynamic_method
getInterfaceNames,ReflectionObject,dynamic_method
isInterface,ReflectionObject,dynamic_method
getTraits,ReflectionObject,dynamic_method
getTraitNames,ReflectionObject,dynamic_method
getTraitAliases,ReflectionObject,dynamic_method
isTrait,ReflectionObject,dynamic_method
isEnum,ReflectionObject,dynamic_method
isAbstract,ReflectionObject,dynamic_method
isFinal,ReflectionObject,dynamic_method
isReadOnly,ReflectionObject,dynamic_method
getModifiers,ReflectionObject,dynamic_method
isInstance,ReflectionObject,dynamic_method
newInstance,ReflectionObject,dynamic_method
newInstanceWithoutConstructor,ReflectionObject,dynamic_method
newInstanceArgs,ReflectionObject,dynamic_method
newLazyGhost,ReflectionObject,dynamic_method
newLazyProxy,ReflectionObject,dynamic_method
resetAsLazyGhost,ReflectionObject,dynamic_method
resetAsLazyProxy,ReflectionObject,dynamic_method
initializeLazyObject,ReflectionObject,dynamic_method
isUninitializedLazyObject,ReflectionObject,dynamic_method
markLazyObjectAsInitialized,ReflectionObject,dynamic_method
getLazyInitializer,ReflectionObject,dynamic_method
getParentClass,ReflectionObject,dynamic_method
isSubclassOf,ReflectionObject,dynamic_method
getStaticProperties,ReflectionObject,dynamic_method
getStaticPropertyValue,ReflectionObject,dynamic_method
setStaticPropertyValue,ReflectionObject,dynamic_method
getDefaultProperties,ReflectionObject,dynamic_method
isIterable,ReflectionObject,dynamic_method
isIterateable,ReflectionObject,dynamic_method
implementsInterface,ReflectionObject,dynamic_method
getExtension,ReflectionObject,dynamic_method
getExtensionName,ReflectionObject,dynamic_method
inNamespace,ReflectionObject,dynamic_method
getNamespaceName,ReflectionObject,dynamic_method
getShortName,ReflectionObject,dynamic_method
getAttributes,ReflectionObject,dynamic_method
ReflectionProperty,,class
__construct,ReflectionProperty,dynamic_method
getName,ReflectionProperty,dynamic_method
getValue,ReflectionProperty,dynamic_method
setValue,ReflectionProperty,dynamic_method
getRawValue,ReflectionProperty,dynamic_method
setRawValue,ReflectionProperty,dynamic_method
setRawValueWithoutLazyInitialization,ReflectionProperty,dynamic_method
skipLazyInitialization,ReflectionProperty,dynamic_method
isLazy,ReflectionProperty,dynamic_method
isInitialized,ReflectionProperty,dynamic_method
isPublic,ReflectionProperty,dynamic_method
isPrivate,ReflectionProperty,dynamic_method
isProtected,ReflectionProperty,dynamic_method
isPrivateSet,ReflectionProperty,dynamic_method
isProtectedSet,ReflectionProperty,dynamic_method
isStatic,ReflectionProperty,dynamic_method
isReadOnly,ReflectionProperty,dynamic_method
isDefault,ReflectionProperty,dynamic_method
isDynamic,ReflectionProperty,dynamic_method
isAbstract,ReflectionProperty,dynamic_method
isVirtual,ReflectionProperty,dynamic_method
isPromoted,ReflectionProperty,dynamic_method
getModifiers,ReflectionProperty,dynamic_method
getDeclaringClass,ReflectionProperty,dynamic_method
getDocComment,ReflectionProperty,dynamic_method
setAccessible,ReflectionProperty,dynamic_method
getType,ReflectionProperty,dynamic_method
getSettableType,ReflectionProperty,dynamic_method
hasType,ReflectionProperty,dynamic_method
hasDefaultValue,ReflectionProperty,dynamic_method
getDefaultValue,ReflectionProperty,dynamic_method
getAttributes,ReflectionProperty,dynamic_method
hasHooks,ReflectionProperty,dynamic_method
getHooks,ReflectionProperty,dynamic_method
hasHook,ReflectionProperty,dynamic_method
getHook,ReflectionProperty,dynamic_method
isFinal,ReflectionProperty,dynamic_method
ReflectionClassConstant,,class
__construct,ReflectionClassConstant,dynamic_method
getName,ReflectionClassConstant,dynamic_method
getValue,ReflectionClassConstant,dynamic_method
isPublic,ReflectionClassConstant,dynamic_method
isPrivate,ReflectionClassConstant,dynamic_method
isProtected,ReflectionClassConstant,dynamic_method
isFinal,ReflectionClassConstant,dynamic_method
getModifiers,ReflectionClassConstant,dynamic_method
getDeclaringClass,ReflectionClassConstant,dynamic_method
getDocComment,ReflectionClassConstant,dynamic_method
getAttributes,ReflectionClassConstant,dynamic_method
isEnumCase,ReflectionClassConstant,dynamic_method
isDeprecated,ReflectionClassConstant,dynamic_method
hasType,ReflectionClassConstant,dynamic_method
getType,ReflectionClassConstant,dynamic_method
ReflectionExtension,,class
__construct,ReflectionExtension,dynamic_method
getName,ReflectionExtension,dynamic_method
getVersion,ReflectionExtension,dynamic_method
getFunctions,ReflectionExtension,dynamic_method
getConstants,ReflectionExtension,dynamic_method
getINIEntries,ReflectionExtension,dynamic_method
getClasses,ReflectionExtension,dynamic_method
getClassNames,ReflectionExtension,dynamic_method
getDependencies,ReflectionExtension,dynamic_method
info,ReflectionExtension,dynamic_method
isPersistent,ReflectionExtension,dynamic_method
isTemporary,ReflectionExtension,dynamic_method
ReflectionZendExtension,,class
__construct,ReflectionZendExtension,dynamic_method
getName,ReflectionZendExtension,dynamic_method
getVersion,ReflectionZendExtension,dynamic_method
getAuthor,ReflectionZendExtension,dynamic_method
getURL,ReflectionZendExtension,dynamic_method
getCopyright,ReflectionZendExtension,dynamic_method
ReflectionReference,,class
fromArrayElement,ReflectionReference,static_method
getId,ReflectionReference,dynamic_method
ReflectionAttribute,,class
getName,ReflectionAttribute,dynamic_method
getTarget,ReflectionAttribute,dynamic_method
isRepeated,ReflectionAttribute,dynamic_method
getArguments,ReflectionAttribute,dynamic_method
newInstance,ReflectionAttribute,dynamic_method
ReflectionEnum,,class
__construct,ReflectionEnum,dynamic_method
hasCase,ReflectionEnum,dynamic_method
getCase,ReflectionEnum,dynamic_method
getCases,ReflectionEnum,dynamic_method
isBacked,ReflectionEnum,dynamic_method
getBackingType,ReflectionEnum,dynamic_method
getName,ReflectionEnum,dynamic_method
isInternal,ReflectionEnum,dynamic_method
isUserDefined,ReflectionEnum,dynamic_method
isAnonymous,ReflectionEnum,dynamic_method
isInstantiable,ReflectionEnum,dynamic_method
isCloneable,ReflectionEnum,dynamic_method
getFileName,ReflectionEnum,dynamic_method
getStartLine,ReflectionEnum,dynamic_method
getEndLine,ReflectionEnum,dynamic_method
getDocComment,ReflectionEnum,dynamic_method
getConstructor,ReflectionEnum,dynamic_method
hasMethod,ReflectionEnum,dynamic_method
getMethod,ReflectionEnum,dynamic_method
getMethods,ReflectionEnum,dynamic_method
hasProperty,ReflectionEnum,dynamic_method
getProperty,ReflectionEnum,dynamic_method
getProperties,ReflectionEnum,dynamic_method
hasConstant,ReflectionEnum,dynamic_method
getConstants,ReflectionEnum,dynamic_method
getReflectionConstants,ReflectionEnum,dynamic_method
getConstant,ReflectionEnum,dynamic_method
getReflectionConstant,ReflectionEnum,dynamic_method
getInterfaces,ReflectionEnum,dynamic_method
getInterfaceNames,ReflectionEnum,dynamic_method
isInterface,ReflectionEnum,dynamic_method
getTraits,ReflectionEnum,dynamic_method
getTraitNames,ReflectionEnum,dynamic_method
getTraitAliases,ReflectionEnum,dynamic_method
isTrait,ReflectionEnum,dynamic_method
isEnum,ReflectionEnum,dynamic_method
isAbstract,ReflectionEnum,dynamic_method
isFinal,ReflectionEnum,dynamic_method
isReadOnly,ReflectionEnum,dynamic_method
getModifiers,ReflectionEnum,dynamic_method
isInstance,ReflectionEnum,dynamic_method
newInstance,ReflectionEnum,dynamic_method
newInstanceWithoutConstructor,ReflectionEnum,dynamic_method
newInstanceArgs,ReflectionEnum,dynamic_method
newLazyGhost,ReflectionEnum,dynamic_method
newLazyProxy,ReflectionEnum,dynamic_method
resetAsLazyGhost,ReflectionEnum,dynamic_method
resetAsLazyProxy,ReflectionEnum,dynamic_method
initializeLazyObject,ReflectionEnum,dynamic_method
isUninitializedLazyObject,ReflectionEnum,dynamic_method
markLazyObjectAsInitialized,ReflectionEnum,dynamic_method
getLazyInitializer,ReflectionEnum,dynamic_method
getParentClass,ReflectionEnum,dynamic_method
isSubclassOf,ReflectionEnum,dynamic_method
getStaticProperties,ReflectionEnum,dynamic_method
getStaticPropertyValue,ReflectionEnum,dynamic_method
setStaticPropertyValue,ReflectionEnum,dynamic_method
getDefaultProperties,ReflectionEnum,dynamic_method
isIterable,ReflectionEnum,dynamic_method
isIterateable,ReflectionEnum,dynamic_method
implementsInterface,ReflectionEnum,dynamic_method
getExtension,ReflectionEnum,dynamic_method
getExtensionName,ReflectionEnum,dynamic_method
inNamespace,ReflectionEnum,dynamic_method
getNamespaceName,ReflectionEnum,dynamic_method
getShortName,ReflectionEnum,dynamic_method
getAttributes,ReflectionEnum,dynamic_method
ReflectionEnumUnitCase,,class
__construct,ReflectionEnumUnitCase,dynamic_method
getEnum,ReflectionEnumUnitCase,dynamic_method
getValue,ReflectionEnumUnitCase,dynamic_method
getName,ReflectionEnumUnitCase,dynamic_method
isPublic,ReflectionEnumUnitCase,dynamic_method
isPrivate,ReflectionEnumUnitCase,dynamic_method
isProtected,ReflectionEnumUnitCase,dynamic_method
isFinal,ReflectionEnumUnitCase,dynamic_method
getModifiers,ReflectionEnumUnitCase,dynamic_method
getDeclaringClass,ReflectionEnumUnitCase,dynamic_method
getDocComment,ReflectionEnumUnitCase,dynamic_method
getAttributes,ReflectionEnumUnitCase,dynamic_method
isEnumCase,ReflectionEnumUnitCase,dynamic_method
isDeprecated,ReflectionEnumUnitCase,dynamic_method
hasType,ReflectionEnumUnitCase,dynamic_method
getType,ReflectionEnumUnitCase,dynamic_method
ReflectionEnumBackedCase,,class
__construct,ReflectionEnumBackedCase,dynamic_method
getBackingValue,ReflectionEnumBackedCase,dynamic_method
getEnum,ReflectionEnumBackedCase,dynamic_method
getValue,ReflectionEnumBackedCase,dynamic_method
getName,ReflectionEnumBackedCase,dynamic_method
isPublic,ReflectionEnumBackedCase,dynamic_method
isPrivate,ReflectionEnumBackedCase,dynamic_method
isProtected,ReflectionEnumBackedCase,dynamic_method
isFinal,ReflectionEnumBackedCase,dynamic_method
getModifiers,ReflectionEnumBackedCase,dynamic_method
getDeclaringClass,ReflectionEnumBackedCase,dynamic_method
getDocComment,ReflectionEnumBackedCase,dynamic_method
getAttributes,ReflectionEnumBackedCase,dynamic_method
isEnumCase,ReflectionEnumBackedCase,dynamic_method
isDeprecated,ReflectionEnumBackedCase,dynamic_method
hasType,ReflectionEnumBackedCase,dynamic_method
getType,ReflectionEnumBackedCase,dynamic_method
ReflectionFiber,,class
__construct,ReflectionFiber,dynamic_method
getFiber,ReflectionFiber,dynamic_method
getExecutingFile,ReflectionFiber,dynamic_method
getExecutingLine,ReflectionFiber,dynamic_method
getCallable,ReflectionFiber,dynamic_method
getTrace,ReflectionFiber,dynamic_method
ReflectionConstant,,class
__construct,ReflectionConstant,dynamic_method
getName,ReflectionConstant,dynamic_method
getNamespaceName,ReflectionConstant,dynamic_method
getShortName,ReflectionConstant,dynamic_method
getValue,ReflectionConstant,dynamic_method
isDeprecated,ReflectionConstant,dynamic_method
PropertyHookType,,class
cases,PropertyHookType,static_method
from,PropertyHookType,static_method
tryFrom,PropertyHookType,static_method
Shmop,,class
SimpleXMLElement,,class
xpath,SimpleXMLElement,dynamic_method
registerXPathNamespace,SimpleXMLElement,dynamic_method
asXML,SimpleXMLElement,dynamic_method
saveXML,SimpleXMLElement,dynamic_method
getNamespaces,SimpleXMLElement,dynamic_method
getDocNamespaces,SimpleXMLElement,dynamic_method
children,SimpleXMLElement,dynamic_method
attributes,SimpleXMLElement,dynamic_method
__construct,SimpleXMLElement,dynamic_method
addChild,SimpleXMLElement,dynamic_method
addAttribute,SimpleXMLElement,dynamic_method
getName,SimpleXMLElement,dynamic_method
count,SimpleXMLElement,dynamic_method
rewind,SimpleXMLElement,dynamic_method
valid,SimpleXMLElement,dynamic_method
current,SimpleXMLElement,dynamic_method
key,SimpleXMLElement,dynamic_method
next,SimpleXMLElement,dynamic_method
hasChildren,SimpleXMLElement,dynamic_method
getChildren,SimpleXMLElement,dynamic_method
SimpleXMLIterator,,class
xpath,SimpleXMLIterator,dynamic_method
registerXPathNamespace,SimpleXMLIterator,dynamic_method
asXML,SimpleXMLIterator,dynamic_method
saveXML,SimpleXMLIterator,dynamic_method
getNamespaces,SimpleXMLIterator,dynamic_method
getDocNamespaces,SimpleXMLIterator,dynamic_method
children,SimpleXMLIterator,dynamic_method
attributes,SimpleXMLIterator,dynamic_method
__construct,SimpleXMLIterator,dynamic_method
addChild,SimpleXMLIterator,dynamic_method
addAttribute,SimpleXMLIterator,dynamic_method
getName,SimpleXMLIterator,dynamic_method
count,SimpleXMLIterator,dynamic_method
rewind,SimpleXMLIterator,dynamic_method
valid,SimpleXMLIterator,dynamic_method
current,SimpleXMLIterator,dynamic_method
key,SimpleXMLIterator,dynamic_method
next,SimpleXMLIterator,dynamic_method
hasChildren,SimpleXMLIterator,dynamic_method
getChildren,SimpleXMLIterator,dynamic_method
SNMP,,class
__construct,SNMP,dynamic_method
close,SNMP,dynamic_method
setSecurity,SNMP,dynamic_method
get,SNMP,dynamic_method
getnext,SNMP,dynamic_method
walk,SNMP,dynamic_method
set,SNMP,dynamic_method
getErrno,SNMP,dynamic_method
getError,SNMP,dynamic_method
SNMPException,,class
__construct,SNMPException,dynamic_method
getMessage,SNMPException,dynamic_method
getCode,SNMPException,dynamic_method
getFile,SNMPException,dynamic_method
getLine,SNMPException,dynamic_method
getTrace,SNMPException,dynamic_method
getPrevious,SNMPException,dynamic_method
getTraceAsString,SNMPException,dynamic_method
SoapClient,,class
__construct,SoapClient,dynamic_method
SoapVar,,class
__construct,SoapVar,dynamic_method
SoapServer,,class
__construct,SoapServer,dynamic_method
fault,SoapServer,dynamic_method
addSoapHeader,SoapServer,dynamic_method
setPersistence,SoapServer,dynamic_method
setClass,SoapServer,dynamic_method
setObject,SoapServer,dynamic_method
getFunctions,SoapServer,dynamic_method
addFunction,SoapServer,dynamic_method
handle,SoapServer,dynamic_method
SoapFault,,class
__construct,SoapFault,dynamic_method
getMessage,SoapFault,dynamic_method
getCode,SoapFault,dynamic_method
getFile,SoapFault,dynamic_method
getLine,SoapFault,dynamic_method
getTrace,SoapFault,dynamic_method
getPrevious,SoapFault,dynamic_method
getTraceAsString,SoapFault,dynamic_method
SoapParam,,class
__construct,SoapParam,dynamic_method
SoapHeader,,class
__construct,SoapHeader,dynamic_method
Soap\Url,,class
Soap\Sdl,,class
Socket,,class
AddressInfo,,class
SodiumException,,class
__construct,SodiumException,dynamic_method
getMessage,SodiumException,dynamic_method
getCode,SodiumException,dynamic_method
getFile,SodiumException,dynamic_method
getLine,SodiumException,dynamic_method
getTrace,SodiumException,dynamic_method
getPrevious,SodiumException,dynamic_method
getTraceAsString,SodiumException,dynamic_method
SysvMessageQueue,,class
SysvSemaphore,,class
SysvSharedMemory,,class
tidy,,class
__construct,tidy,dynamic_method
getOpt,tidy,dynamic_method
cleanRepair,tidy,dynamic_method
parseFile,tidy,dynamic_method
parseString,tidy,dynamic_method
repairString,tidy,static_method
repairFile,tidy,static_method
diagnose,tidy,dynamic_method
getRelease,tidy,dynamic_method
getConfig,tidy,dynamic_method
getStatus,tidy,dynamic_method
getHtmlVer,tidy,dynamic_method
getOptDoc,tidy,dynamic_method
isXhtml,tidy,dynamic_method
isXml,tidy,dynamic_method
root,tidy,dynamic_method
head,tidy,dynamic_method
html,tidy,dynamic_method
body,tidy,dynamic_method
tidyNode,,class
hasChildren,tidyNode,dynamic_method
hasSiblings,tidyNode,dynamic_method
isComment,tidyNode,dynamic_method
isHtml,tidyNode,dynamic_method
isText,tidyNode,dynamic_method
isJste,tidyNode,dynamic_method
isAsp,tidyNode,dynamic_method
isPhp,tidyNode,dynamic_method
getParent,tidyNode,dynamic_method
getPreviousSibling,tidyNode,dynamic_method
getNextSibling,tidyNode,dynamic_method
PhpToken,,class
tokenize,PhpToken,static_method
__construct,PhpToken,dynamic_method
is,PhpToken,dynamic_method
isIgnorable,PhpToken,dynamic_method
getTokenName,PhpToken,dynamic_method
XMLParser,,class
XMLReader,,class
close,XMLReader,dynamic_method
getAttribute,XMLReader,dynamic_method
getAttributeNo,XMLReader,dynamic_method
getAttributeNs,XMLReader,dynamic_method
getParserProperty,XMLReader,dynamic_method
isValid,XMLReader,dynamic_method
lookupNamespace,XMLReader,dynamic_method
moveToAttribute,XMLReader,dynamic_method
moveToAttributeNo,XMLReader,dynamic_method
moveToAttributeNs,XMLReader,dynamic_method
moveToElement,XMLReader,dynamic_method
moveToFirstAttribute,XMLReader,dynamic_method
moveToNextAttribute,XMLReader,dynamic_method
read,XMLReader,dynamic_method
next,XMLReader,dynamic_method
open,XMLReader,static_method
fromUri,XMLReader,static_method
fromStream,XMLReader,static_method
readInnerXml,XMLReader,dynamic_method
readOuterXml,XMLReader,dynamic_method
readString,XMLReader,dynamic_method
setSchema,XMLReader,dynamic_method
setParserProperty,XMLReader,dynamic_method
setRelaxNGSchema,XMLReader,dynamic_method
setRelaxNGSchemaSource,XMLReader,dynamic_method
XML,XMLReader,static_method
fromString,XMLReader,static_method
expand,XMLReader,dynamic_method
XMLWriter,,class
openUri,XMLWriter,dynamic_method
toUri,XMLWriter,static_method
openMemory,XMLWriter,dynamic_method
toMemory,XMLWriter,static_method
toStream,XMLWriter,static_method
setIndent,XMLWriter,dynamic_method
setIndentString,XMLWriter,dynamic_method
startComment,XMLWriter,dynamic_method
endComment,XMLWriter,dynamic_method
startAttribute,XMLWriter,dynamic_method
endAttribute,XMLWriter,dynamic_method
writeAttribute,XMLWriter,dynamic_method
startAttributeNs,XMLWriter,dynamic_method
writeAttributeNs,XMLWriter,dynamic_method
startElement,XMLWriter,dynamic_method
endElement,XMLWriter,dynamic_method
fullEndElement,XMLWriter,dynamic_method
startElementNs,XMLWriter,dynamic_method
writeElement,XMLWriter,dynamic_method
writeElementNs,XMLWriter,dynamic_method
startPi,XMLWriter,dynamic_method
endPi,XMLWriter,dynamic_method
writePi,XMLWriter,dynamic_method
startCdata,XMLWriter,dynamic_method
endCdata,XMLWriter,dynamic_method
writeCdata,XMLWriter,dynamic_method
text,XMLWriter,dynamic_method
writeRaw,XMLWriter,dynamic_method
startDocument,XMLWriter,dynamic_method
endDocument,XMLWriter,dynamic_method
writeComment,XMLWriter,dynamic_method
startDtd,XMLWriter,dynamic_method
endDtd,XMLWriter,dynamic_method
writeDtd,XMLWriter,dynamic_method
startDtdElement,XMLWriter,dynamic_method
endDtdElement,XMLWriter,dynamic_method
writeDtdElement,XMLWriter,dynamic_method
startDtdAttlist,XMLWriter,dynamic_method
endDtdAttlist,XMLWriter,dynamic_method
writeDtdAttlist,XMLWriter,dynamic_method
startDtdEntity,XMLWriter,dynamic_method
endDtdEntity,XMLWriter,dynamic_method
writeDtdEntity,XMLWriter,dynamic_method
outputMemory,XMLWriter,dynamic_method
flush,XMLWriter,dynamic_method
XSLTProcessor,,class
importStylesheet,XSLTProcessor,dynamic_method
transformToDoc,XSLTProcessor,dynamic_method
transformToUri,XSLTProcessor,dynamic_method
transformToXml,XSLTProcessor,dynamic_method
setParameter,XSLTProcessor,dynamic_method
getParameter,XSLTProcessor,dynamic_method
removeParameter,XSLTProcessor,dynamic_method
hasExsltSupport,XSLTProcessor,dynamic_method
registerPHPFunctions,XSLTProcessor,dynamic_method
registerPHPFunctionNS,XSLTProcessor,dynamic_method
setProfiling,XSLTProcessor,dynamic_method
setSecurityPrefs,XSLTProcessor,dynamic_method
getSecurityPrefs,XSLTProcessor,dynamic_method
ZipArchive,,class
open,ZipArchive,dynamic_method
setPassword,ZipArchive,dynamic_method
close,ZipArchive,dynamic_method
count,ZipArchive,dynamic_method
getStatusString,ZipArchive,dynamic_method
clearError,ZipArchive,dynamic_method
addEmptyDir,ZipArchive,dynamic_method
addFromString,ZipArchive,dynamic_method
addFile,ZipArchive,dynamic_method
replaceFile,ZipArchive,dynamic_method
addGlob,ZipArchive,dynamic_method
addPattern,ZipArchive,dynamic_method
renameIndex,ZipArchive,dynamic_method
renameName,ZipArchive,dynamic_method
setArchiveComment,ZipArchive,dynamic_method
getArchiveComment,ZipArchive,dynamic_method
setArchiveFlag,ZipArchive,dynamic_method
getArchiveFlag,ZipArchive,dynamic_method
setCommentIndex,ZipArchive,dynamic_method
setCommentName,ZipArchive,dynamic_method
setMtimeIndex,ZipArchive,dynamic_method
setMtimeName,ZipArchive,dynamic_method
getCommentIndex,ZipArchive,dynamic_method
getCommentName,ZipArchive,dynamic_method
deleteIndex,ZipArchive,dynamic_method
deleteName,ZipArchive,dynamic_method
statName,ZipArchive,dynamic_method
statIndex,ZipArchive,dynamic_method
locateName,ZipArchive,dynamic_method
getNameIndex,ZipArchive,dynamic_method
unchangeArchive,ZipArchive,dynamic_method
unchangeAll,ZipArchive,dynamic_method
unchangeIndex,ZipArchive,dynamic_method
unchangeName,ZipArchive,dynamic_method
extractTo,ZipArchive,dynamic_method
getFromName,ZipArchive,dynamic_method
getFromIndex,ZipArchive,dynamic_method
getStreamIndex,ZipArchive,dynamic_method
getStreamName,ZipArchive,dynamic_method
getStream,ZipArchive,dynamic_method
setExternalAttributesName,ZipArchive,dynamic_method
setExternalAttributesIndex,ZipArchive,dynamic_method
getExternalAttributesName,ZipArchive,dynamic_method
getExternalAttributesIndex,ZipArchive,dynamic_method
setCompressionName,ZipArchive,dynamic_method
setCompressionIndex,ZipArchive,dynamic_method
setEncryptionName,ZipArchive,dynamic_method
setEncryptionIndex,ZipArchive,dynamic_method
registerProgressCallback,ZipArchive,dynamic_method
registerCancelCallback,ZipArchive,dynamic_method
isCompressionMethodSupported,ZipArchive,static_method
isEncryptionMethodSupported,ZipArchive,static_method
ast\Node,,class
__construct,ast\Node,dynamic_method
ast\Metadata,,class
E_ERROR,1,const
E_WARNING,2,const
E_PARSE,4,const
E_NOTICE,8,const
E_CORE_ERROR,16,const
E_CORE_WARNING,32,const
E_COMPILE_ERROR,64,const
E_COMPILE_WARNING,128,const
E_USER_ERROR,256,const
E_USER_WARNING,512,const
E_USER_NOTICE,1024,const
E_STRICT,2048,const
E_RECOVERABLE_ERROR,4096,const
E_DEPRECATED,8192,const
E_USER_DEPRECATED,16384,const
E_ALL,30719,const
ZEND_THREAD_SAFE,,const
PHP_VERSION,8.4.7,const
PHP_RELEASE_VERSION,7,const
PHP_VERSION_ID,80407,const
PHP_OS,Darwin,const
DEFAULT_INCLUDE_PATH,.:/opt/homebrew/Cellar/php/8.4.7/share/php/pear,const
PEAR_INSTALL_DIR,/opt/homebrew/Cellar/php/8.4.7/share/php/pear,const
PEAR_EXTENSION_DIR,/opt/homebrew/Cellar/php/8.4.7/lib/php/20240924,const
PHP_PREFIX,/opt/homebrew/Cellar/php/8.4.7,const
PHP_BINDIR,/opt/homebrew/Cellar/php/8.4.7/bin,const
PHP_SBINDIR,/opt/homebrew/Cellar/php/8.4.7/sbin,const
PHP_MANDIR,/opt/homebrew/Cellar/php/8.4.7/share/man,const
PHP_LIBDIR,/opt/homebrew/Cellar/php/8.4.7/lib/php,const
PHP_DATADIR,/opt/homebrew/Cellar/php/8.4.7/share/php,const
PHP_SYSCONFDIR,/opt/homebrew/etc/php/8.4,const
PHP_LOCALSTATEDIR,/opt/homebrew/var,const
PHP_CONFIG_FILE_SCAN_DIR,/opt/homebrew/etc/php/8.4/conf.d,const
PHP_SHLIB_SUFFIX,so,const
PHP_EOL,"
",const
PHP_INT_MAX,9223372036854775807,const
PHP_INT_MIN,-9223372036854775808,const
PHP_FLOAT_DIG,15,const
PHP_FLOAT_EPSILON,2.2204460492503E-16,const
PHP_FLOAT_MAX,1.7976931348623E+308,const
PHP_FLOAT_MIN,2.2250738585072E-308,const
PHP_OUTPUT_HANDLER_WRITE,0,const
PHP_OUTPUT_HANDLER_STDFLAGS,112,const
UPLOAD_ERR_PARTIAL,3,const
UPLOAD_ERR_NO_TMP_DIR,6,const
PHP_SAPI,cli,const
PHP_BINARY,/opt/homebrew/Cellar/php/8.4.7/bin/php,const
DATE_ATOM,Y-m-d\TH:i:sP,const
DATE_COOKIE,"l, d-M-Y H:i:s T",const
DATE_ISO8601,Y-m-d\TH:i:sO,const
DATE_ISO8601_EXPANDED,X-m-d\TH:i:sP,const
DATE_RFC822,"D, d M y H:i:s O",const
DATE_RFC850,"l, d-M-y H:i:s T",const
DATE_RFC1123,"D, d M Y H:i:s O",const
DATE_RFC7231,"D, d M Y H:i:s \G\M\T",const
DATE_RFC3339_EXTENDED,Y-m-d\TH:i:s.vP,const
LIBXML_VERSION,20913,const
LIBXML_DOTTED_VERSION,2.9.13,const
LIBXML_COMPACT,65536,const
LIBXML_PARSEHUGE,524288,const
LIBXML_BIGLINES,4194304,const
OPENSSL_VERSION_TEXT,"OpenSSL 3.5.0 8 Apr 2025",const
OPENSSL_VERSION_NUMBER,810549248,const
X509_PURPOSE_SMIME_ENCRYPT,5,const
X509_PURPOSE_TIMESTAMP_SIGN,9,const
OPENSSL_ALGO_RMD160,10,const
OPENSSL_CMS_NOSIGS,12,const
